map_id,map_date,map_check_id,map_check_date,enl_id,pm_id,doi,status,author_name,pub_year,resolved,reason_for_exclusion,reason_for_contacting,follow_up,follow_up_author_name,email_address,has_been_contacted,permissions,extraction_initials,source_id1,source_id2,source_id3,country,admin1,admin2,admin3,site_name,area_type,rural_urban,lat,long,latlong_source,site_notes,aggregated_studies_count,month_start,year_start,month_end,year_end,lower_age,upper_age,examined,pf,pv,po,pm,pk,pf_pv,pf_po,pf_pm,pv_pm,pv_po,po_pm,pk_pf,pk_pv,pk_pm,pk_po,pf_pv_po,pf_pv_pm,pf_po_pm,pv_po_pm,pf_pv_pk,pf_po_pk,pf_pm_pk,pv_po_pk,pv_pm_pk,po_pm_pk,pf_pv_po_pm,pf_pan_positive,pv_pan_positive,pf_pv_pan_positive,pan_positive_only,species_disaggregated,pf_pr,pv_pr,po_pr,pm_pr,pk_pr,method,rdt_type,pcr_type,study_notes,dhs_survey_text_id,surveyid
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BETSIBOKA,,,MD201600000246,POINT,RURAL,-16.822693000000001,46.908588999999999,GPS,,,5,2016,5,2016,0.5,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BETSIBOKA,,,MD201600000245,POINT,RURAL,-17.217344000000001,46.831783999999999,GPS,,,5,2016,5,2016,0.7,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BETSIBOKA,,,MD201600000244,POINT,RURAL,-17.166070999999999,46.511921000000001,GPS,,,5,2016,6,2016,0.7,4,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BETSIBOKA,,,MD201600000243,POINT,RURAL,-17.099771,46.781115,GPS,,,5,2016,5,2016,0.6,4,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.080000000000000002,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BETSIBOKA,,,MD201600000242,POINT,URBAN,-16.949774000000001,46.846559999999997,GPS,,,5,2016,5,2016,0.6,4,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BETSIBOKA,,,MD201600000241,POINT,URBAN,-16.957025999999999,46.823025999999999,GPS,,,5,2016,5,2016,0.7,4,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.052631578947368418,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000240,POINT,RURAL,-16.242850000000001,47.290523,GPS,,,5,2016,5,2016,1.1,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000239,POINT,RURAL,-14.644828,48.941025000000003,GPS,,,5,2016,5,2016,1.1,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000238,POINT,RURAL,-14.618648,48.920290999999999,GPS,,,5,2016,5,2016,1.1,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000237,POINT,RURAL,-14.651733,48.286262999999998,GPS,,,5,2016,5,2016,1.3,4,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.29411764705882354,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000236,POINT,URBAN,-14.870253999999999,48.006256,GPS,,,5,2016,5,2016,0.8,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000235,POINT,RURAL,-15.084606000000001,49.281824,GPS,,,5,2016,5,2016,0.9,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000234,POINT,RURAL,-15.247265000000001,48.765115000000002,GPS,,,5,2016,5,2016,0.8,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000233,POINT,RURAL,-15.086254,48.386712000000003,GPS,,,5,2016,5,2016,0.6,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000232,POINT,RURAL,-14.080849000000001,48.160043999999999,GPS,,,6,2016,6,2016,0.6,4,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.041666666666666664,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000231,POINT,RURAL,-14.516520999999999,48.047668000000002,GPS,,,6,2016,6,2016,1.1,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000230,POINT,RURAL,-16.407916,48.791531999999997,GPS,,,6,2016,6,2016,0.8,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000229,POINT,RURAL,-15.753097,48.467739000000002,GPS,,,6,2016,6,2016,0.8,4,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.076923076923076927,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000228,POINT,RURAL,-15.797378,48.796824000000001,GPS,,,6,2016,6,2016,0.5,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000227,POINT,URBAN,-15.858819,48.824044999999998,GPS,,,6,2016,6,2016,0.7,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000226,POINT,RURAL,-15.65959,47.197768000000003,GPS,,,5,2016,5,2016,0.8,4,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.20833333333333334,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,SOFIA,,,MD201600000225,POINT,RURAL,-15.821009999999999,47.602972999999999,GPS,,,5,2016,5,2016,0.7,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000224,POINT,RURAL,-15.704689,46.869872999999998,GPS,,,6,2016,6,2016,1.0,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000223,POINT,RURAL,-15.5976,46.432555000000001,GPS,,,6,2016,6,2016,0.8,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000222,POINT,RURAL,-16.135605999999999,45.698633999999998,GPS,,,6,2016,6,2016,0.5,4,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.095238095238095233,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000221,POINT,RURAL,-16.161608000000001,46.513247999999997,GPS,,,5,2016,5,2016,0.6,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000220,POINT,RURAL,-16.172249999999998,46.772969000000003,GPS,,,6,2016,6,2016,0.8,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000219,POINT,URBAN,-16.094854999999999,46.645187,GPS,,,5,2016,5,2016,1.2,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000218,POINT,RURAL,-16.626884,46.113920999999998,GPS,,,6,2016,6,2016,1.0,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000216,POINT,RURAL,-16.482817000000001,46.486144000000003,GPS,,,6,2016,6,2016,0.6,4,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.027027027027027029,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000215,POINT,RURAL,-16.472954999999999,46.868302,GPS,,,6,2016,6,2016,0.5,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000213,POINT,URBAN,-15.725891000000001,46.356591999999999,GPS,,,5,2016,5,2016,0.7,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000212,POINT,URBAN,-15.718926,46.318074000000003,GPS,,,5,2016,5,2016,0.7,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000211,POINT,URBAN,-15.671495,46.335656,GPS,,,5,2016,5,2016,0.8,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000210,POINT,URBAN,-15.703839,46.320070000000001,GPS,,,5,2016,5,2016,0.6,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,BOENY,,,MD201600000209,POINT,URBAN,-15.707322,46.315251000000004,GPS,,,5,2016,5,2016,1.3,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000208,POINT,RURAL,-19.391575,48.311760999999997,GPS,,,6,2016,6,2016,0.5,4,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.029411764705882353,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000207,POINT,RURAL,-16.914759,48.492908,GPS,,,7,2016,7,2016,1.1,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000206,POINT,RURAL,-19.04439,48.082096,GPS,,,5,2016,5,2016,0.5,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000205,POINT,RURAL,-19.066970000000001,48.366075000000002,GPS,,,7,2016,7,2016,0.7,4,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.033333333333333333,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000204,POINT,RURAL,-19.024277999999999,48.024248999999998,GPS,,,5,2016,5,2016,0.8,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000203,POINT,URBAN,-18.932120000000001,48.222175999999997,GPS,,,7,2016,7,2016,0.6,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000202,POINT,RURAL,-17.994578000000001,48.073731000000002,GPS,,,6,2016,6,2016,0.5,4,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000201,POINT,RURAL,-17.992304000000001,48.447403999999999,GPS,,,6,2016,6,2016,0.5,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000200,POINT,RURAL,-17.860388,48.280076999999999,GPS,,,7,2016,7,2016,1.0,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000199,POINT,RURAL,-17.76369,48.315393999999998,GPS,,,7,2016,7,2016,0.6,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000198,POINT,URBAN,-17.841911,48.420180000000002,GPS,,,6,2016,6,2016,0.6,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000197,POINT,URBAN,-17.820964,48.406137999999999,GPS,,,6,2016,6,2016,0.6,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000196,POINT,RURAL,-17.267025,48.510314000000001,GPS,,,6,2016,6,2016,0.8,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000195,POINT,RURAL,-17.870539000000001,48.145021999999997,GPS,,,6,2016,6,2016,0.8,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000194,POINT,RURAL,-17.423154,48.322789999999998,GPS,,,6,2016,6,2016,0.6,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ALAOTRA MANGORO,,,MD201600000193,POINT,RURAL,-17.591832,48.213853999999998,GPS,,,7,2016,7,2016,0.8,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000191,POINT,RURAL,-16.700665999999998,49.687778999999999,GPS,,,7,2016,7,2016,0.5,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000190,POINT,RURAL,-16.760743000000002,49.528233999999998,GPS,,,7,2016,7,2016,0.7,4,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.055555555555555552,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000189,POINT,RURAL,-16.949127000000001,49.303241,GPS,,,7,2016,7,2016,0.8,4,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.16666666666666666,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000188,POINT,RURAL,-16.852958000000001,49.598875,GPS,,,7,2016,7,2016,0.8,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000187,POINT,RURAL,-16.908550000000002,49.523815999999997,GPS,,,7,2016,7,2016,1.2,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000186,POINT,RURAL,-16.941115,49.574827999999997,GPS,,,7,2016,7,2016,1.2,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000185,POINT,RURAL,-17.394877999999999,49.005073000000003,GPS,,,6,2016,6,2016,0.7,4,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.058823529411764705,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000184,POINT,RURAL,-17.647592,49.159731000000001,GPS,,,7,2016,7,2016,0.8,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000183,POINT,RURAL,-17.344919999999998,49.085861000000001,GPS,,,6,2016,6,2016,0.7,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000182,POINT,RURAL,-17.311983000000001,49.094442999999998,GPS,,,7,2016,7,2016,0.7,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000181,POINT,RURAL,-17.378146000000001,49.341346999999999,GPS,,,6,2016,6,2016,0.5,4,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000180,POINT,RURAL,-17.556415999999999,49.273935999999999,GPS,,,6,2016,6,2016,1.1,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.090909090909090912,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000179,POINT,RURAL,-17.518681999999998,49.224508,GPS,,,7,2016,7,2016,1.2,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000178,POINT,RURAL,-17.464970999999998,49.191191000000003,GPS,,,6,2016,6,2016,0.8,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000177,POINT,RURAL,-17.168030000000002,49.183160999999998,GPS,,,7,2016,7,2016,0.5,4,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.090909090909090912,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000176,POINT,RURAL,-17.020847,48.866858000000001,GPS,,,7,2016,7,2016,0.6,4,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000175,POINT,RURAL,-17.189488000000001,49.380361000000001,GPS,,,6,2016,6,2016,0.7,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000174,POINT,RURAL,-17.363644000000001,49.337639000000003,GPS,,,6,2016,7,2016,1.4,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000173,POINT,URBAN,-17.392081999999998,49.409306999999998,GPS,,,7,2016,7,2016,0.5,4,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000172,POINT,URBAN,-17.380662999999998,49.404687000000003,GPS,,,7,2016,7,2016,0.8,4,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000171,POINT,RURAL,-16.372192999999999,49.799636,GPS,,,6,2016,6,2016,0.6,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
