map_id,map_date,map_check_id,map_check_date,enl_id,pm_id,doi,status,author_name,pub_year,resolved,reason_for_exclusion,reason_for_contacting,follow_up,follow_up_author_name,email_address,has_been_contacted,permissions,extraction_initials,source_id1,source_id2,source_id3,country,admin1,admin2,admin3,site_name,area_type,rural_urban,lat,long,latlong_source,site_notes,aggregated_studies_count,month_start,year_start,month_end,year_end,lower_age,upper_age,examined,pf,pv,po,pm,pk,pf_pv,pf_po,pf_pm,pv_pm,pv_po,po_pm,pk_pf,pk_pv,pk_pm,pk_po,pf_pv_po,pf_pv_pm,pf_po_pm,pv_po_pm,pf_pv_pk,pf_po_pk,pf_pm_pk,pv_po_pk,pv_pm_pk,po_pm_pk,pf_pv_po_pm,pf_pan_positive,pv_pan_positive,pf_pv_pan_positive,pan_positive_only,species_disaggregated,pf_pr,pv_pr,po_pr,pm_pr,pk_pr,method,rdt_type,pcr_type,study_notes,dhs_survey_text_id,surveyid
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000170,POINT,RURAL,-16.152528,49.698981000000003,GPS,,,6,2016,6,2016,1.0,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000169,POINT,RURAL,-15.485193000000001,49.635596999999997,GPS,,,7,2016,7,2016,0.5,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000168,POINT,RURAL,-15.319406000000001,49.812506999999997,GPS,,,7,2016,7,2016,1.0,3,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000167,POINT,URBAN,-15.43932,49.750118999999998,GPS,,,7,2016,7,2016,0.6,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ANALANJIROFO,,,MD201600000166,POINT,URBAN,-17.032416999999999,49.831299000000001,GPS,,,7,2016,7,2016,0.5,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000165,POINT,RURAL,-19.573097000000001,48.517589999999998,GPS,,,7,2016,7,2016,0.6,4,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000163,POINT,RURAL,-17.772908999999999,49.070844999999998,GPS,,,6,2016,7,2016,0.8,4,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.047619047619047616,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000162,POINT,RURAL,-17.600020000000001,49.286192,GPS,,,7,2016,7,2016,1.0,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000161,POINT,RURAL,-17.694407999999999,49.474803999999999,GPS,,,7,2016,7,2016,0.6,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000160,POINT,RURAL,-18.252825000000001,49.267806,GPS,,,7,2016,7,2016,0.6,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000159,POINT,RURAL,-20.097913999999999,47.875264999999999,GPS,,,7,2016,7,2016,0.5,4,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.4838709677419355,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000158,POINT,RURAL,-20.250653,48.307765000000003,GPS,,,7,2016,7,2016,0.8,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000157,POINT,RURAL,-20.202148999999999,48.506900000000002,GPS,,,6,2016,6,2016,0.8,4,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.055555555555555552,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000156,POINT,RURAL,-19.946221000000001,48.687908,GPS,,,6,2016,6,2016,1.2,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000155,POINT,RURAL,-19.564373,48.852845000000002,GPS,,,6,2016,6,2016,0.8,4,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000154,POINT,RURAL,-18.327210000000001,48.990704999999998,GPS,,,7,2016,7,2016,0.8,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000153,POINT,RURAL,-18.460184000000002,49.113452000000002,GPS,,,7,2016,7,2016,0.5,4,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.043478260869565216,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000152,POINT,RURAL,-18.644129,48.96143,GPS,,,7,2016,7,2016,0.5,4,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.15384615384615385,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000151,POINT,RURAL,-18.863987999999999,49.066674999999996,GPS,,,7,2016,7,2016,0.6,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000150,POINT,URBAN,-18.139056,49.391365999999998,GPS,,,7,2016,7,2016,0.6,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000149,POINT,URBAN,-18.166253999999999,49.390025000000001,GPS,,,7,2016,7,2016,0.6,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSINANANA,,,MD201600000148,POINT,URBAN,-18.154599000000001,49.411575999999997,GPS,,,7,2016,7,2016,1.1,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000146,POINT,RURAL,-22.33258,47.388365999999998,GPS,,,7,2016,7,2016,0.6,4,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.11764705882352941,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000145,POINT,RURAL,-22.665894000000002,47.413958999999998,GPS,,,7,2016,7,2016,0.5,4,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.11764705882352941,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000144,POINT,URBAN,-22.829910999999999,47.316178999999998,GPS,,,7,2016,7,2016,0.5,4,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.13636363636363635,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000142,POINT,RURAL,-23.811976000000001,47.533414,GPS,,,6,2016,6,2016,0.8,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000141,POINT,RURAL,-23.429998000000001,47.299194,GPS,,,7,2016,7,2016,1.1,4,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.45000000000000001,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000140,POINT,RURAL,-23.339811999999998,47.447806999999997,GPS,,,7,2016,7,2016,0.6,4,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.11764705882352941,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000139,POINT,RURAL,-23.302598,47.624251999999998,GPS,,,7,2016,7,2016,1.3,4,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.14285714285714285,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000138,POINT,URBAN,-23.346672999999999,47.605502000000001,GPS,,,7,2016,7,2016,0.9,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000137,POINT,RURAL,-23.005063,47.572119000000001,GPS,,,6,2016,7,2016,0.7,4,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.68965517241379315,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000136,POINT,RURAL,-23.164368,47.599176,GPS,,,7,2016,7,2016,0.5,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.0625,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000135,POINT,RURAL,-22.792034999999998,47.492431000000003,GPS,,,7,2016,7,2016,1.3,3,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.15384615384615385,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000134,POINT,RURAL,-22.903283999999999,47.663794000000003,GPS,,,7,2016,7,2016,0.5,4,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.47826086956521741,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000133,POINT,RURAL,-22.746879,47.806108000000002,GPS,,,6,2016,6,2016,0.7,4,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.11538461538461539,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000132,POINT,URBAN,-22.828009000000002,47.831588000000004,GPS,,,6,2016,6,2016,0.6,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,ATSIMO ATSINANANA,,,MD201600000131,POINT,URBAN,-22.827093000000001,47.823652000000003,GPS,,,7,2016,7,2016,0.5,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000129,POINT,RURAL,-22.792922000000001,46.615772999999997,GPS,,,5,2016,5,2016,0.6,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000125,POINT,RURAL,-22.486191000000002,46.913279000000003,GPS,,,6,2016,6,2016,0.7,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000124,POINT,RURAL,-22.855643000000001,45.045994999999998,GPS,,,5,2016,5,2016,0.5,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000123,POINT,RURAL,-22.671683000000002,45.230623000000001,GPS,,,5,2016,5,2016,1.2,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000122,POINT,RURAL,-22.596938000000002,45.400213000000001,GPS,,,5,2016,5,2016,1.4,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000121,POINT,RURAL,-22.396359,45.502133000000001,GPS,,,5,2016,5,2016,0.6,4,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000120,POINT,RURAL,-22.361623999999999,46.548935999999998,GPS,,,6,2016,6,2016,1.0,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000119,POINT,RURAL,-22.638985999999999,45.893217,GPS,,,6,2016,6,2016,1.1,4,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000118,POINT,RURAL,-22.21115,46.086799999999997,GPS,,,6,2016,6,2016,1.2,4,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.090909090909090912,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000117,POINT,RURAL,-22.381665000000002,46.271966999999997,GPS,,,6,2016,6,2016,0.8,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000116,POINT,URBAN,-22.400333,46.125321999999997,GPS,,,6,2016,6,2016,0.6,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,IHOROMBE,,,MD201600000115,POINT,URBAN,-22.404820000000001,46.129784999999998,GPS,,,6,2016,6,2016,0.6,3,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.125,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000114,POINT,RURAL,-22.272853000000001,47.508949000000001,GPS,,,6,2016,6,2016,0.7,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000113,POINT,RURAL,-22.355518,47.598108000000003,GPS,,,6,2016,6,2016,0.9,4,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.13043478260869565,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000112,POINT,RURAL,-22.29861,47.717081,GPS,,,7,2016,7,2016,1.3,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000111,POINT,RURAL,-22.314322000000001,47.811878999999998,GPS,,,6,2016,6,2016,1.3,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000110,POINT,RURAL,-22.320509000000001,47.762047000000003,GPS,,,7,2016,7,2016,1.3,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000109,POINT,RURAL,-22.458043,47.840245000000003,GPS,,,6,2016,6,2016,1.0,4,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000108,POINT,RURAL,-22.352716000000001,47.840519,GPS,,,7,2016,7,2016,0.8,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000107,POINT,RURAL,-21.513559999999998,47.428415000000001,GPS,,,6,2016,6,2016,0.6,4,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000106,POINT,RURAL,-21.680769000000002,47.832811999999997,GPS,,,6,2016,6,2016,0.6,4,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.30434782608695654,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000105,POINT,RURAL,-22.069969,47.734383999999999,GPS,,,7,2016,7,2016,0.9,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000104,POINT,RURAL,-21.906400000000001,47.905099999999997,GPS,,,6,2016,6,2016,0.6,4,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.040000000000000001,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000103,POINT,URBAN,-22.137359,48.015298999999999,GPS,,,6,2016,6,2016,1.3,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000102,POINT,RURAL,-20.929966,48.151428000000003,GPS,,,7,2016,7,2016,0.5,4,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.047619047619047616,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000101,POINT,RURAL,-21.125209999999999,48.160521000000003,GPS,,,7,2016,7,2016,0.8,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000100,POINT,URBAN,-21.221087000000001,48.351694999999999,GPS,,,6,2016,6,2016,1.3,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000099,POINT,RURAL,-20.512063000000001,48.201585999999999,GPS,,,7,2016,7,2016,0.5,4,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.10526315789473684,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000098,POINT,RURAL,-20.439872000000001,48.353611000000001,GPS,,,7,2016,7,2016,1.3,4,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.14285714285714285,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,VATOVAVY FITOVINANY,,,MD201600000097,POINT,RURAL,-21.539421999999998,47.749263999999997,GPS,,,7,2016,7,2016,1.1,4,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0.076923076923076927,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000096,POINT,RURAL,-20.864698000000001,46.987087000000002,GPS,,,6,2016,6,2016,0.8,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000095,POINT,RURAL,-20.766936999999999,47.042453000000002,GPS,,,6,2016,6,2016,0.7,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
,,,,,,,,,,,,,,,,,,,7890,5680,,Madagascar,AMORON I MANIA,,,MD201600000094,POINT,RURAL,-20.237665,47.455717999999997,GPS,,,5,2016,5,2016,0.8,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,,,,,RDT,,,,MD2016MIS,505
